ID,target
2998,1
2999,1
3000,1
3001,1
3002,2
3003,1
3004,1
3005,0
3006,1
3007,1
3008,1
3009,2
3010,0
3011,1
3012,1
3013,1
3014,0
3015,0
3016,1
3017,1
3018,0
3019,1
3020,1
3021,1
3022,2
3023,1
3024,2
3025,1
3026,1
3027,2
3028,0
3029,1
3030,1
3031,1
3032,2
3033,0
3034,1
3035,1
3036,0
3037,1
3038,0
3039,1
3040,1
3041,0
3042,2
3043,1
3044,0
3045,1
3046,1
3047,1
3048,1
3049,0
3050,0
3051,1
3052,0
3053,1
3054,0
3055,0
3056,0
3057,1
3058,1
3059,0
3060,1
3061,1
3062,1
3063,0
3064,1
3065,1
3066,1
3067,1
3068,2
3069,1
3070,1
3071,0
3072,1
3073,0
3074,0
3075,2
3076,1
3077,0
3078,1
3079,1
3080,1
3081,1
3082,1
3083,1
3084,1
3085,2
3086,0
3087,0
3088,1
3089,1
3090,1
3091,0
3092,1
3093,1
3094,1
3095,0
3096,1
3097,0
3098,1
3099,1
3100,0
3101,1
3102,1
3103,1
3104,1
3105,1
3106,0
3107,1
3108,1
3109,1
3110,1
3111,1
3112,1
3113,0
3114,1
3115,0
3116,1
3117,1
3118,1
3119,1
3120,1
3121,1
3122,0
3123,1
3124,0
3125,1
3126,0
3127,2
3128,2
3129,0
3130,1
3131,1
3132,0
3133,0
3134,1
3135,0
3136,0
3137,0
3138,0
3139,1
3140,2
3141,1
3142,1
3143,1
3144,0
3145,1
3146,0
3147,1
3148,1
3149,1
3150,1
3151,0
3152,1
3153,1
3154,1
3155,0
3156,0
3157,1
3158,0
3159,0
3160,1
3161,1
3162,1
3163,0
3164,2
3165,0
3166,0
3167,1
3168,1
3169,1
3170,0
3171,1
3172,1
3173,0
3174,0
3175,1
3176,1
3177,2
3178,0
3179,1
3180,1
3181,1
3182,1
3183,0
3184,0
3185,1
3186,0
3187,0
3188,0
3189,1
3190,1
3191,0
3192,1
3193,1
3194,2
3195,1
3196,1
3197,0
3198,0
3199,0
3200,0
3201,1
3202,1
3203,1
3204,1
3205,1
3206,1
3207,1
3208,1
3209,0
3210,0
3211,0
3212,0
3213,1
3214,1
3215,2
3216,0
3217,1
3218,0
3219,1
3220,1
3221,0
3222,0
3223,1
3224,1
3225,1
3226,1
3227,0
3228,1
3229,1
3230,1
3231,1
3232,2
3233,1
3234,1
3235,0
3236,1
3237,0
3238,1
3239,0
3240,0
3241,0
3242,1
3243,1
3244,1
3245,1
3246,0
3247,1
3248,1
3249,1
3250,1
3251,0
3252,1
3253,0
3254,0
3255,1
3256,2
3257,1
3258,0
3259,0
3260,0
3261,0
3262,0
3263,1
3264,0
3265,1
3266,0
3267,1
3268,1
3269,2
3270,1
3271,1
3272,0
3273,1
3274,1
3275,1
3276,1
3277,0
3278,0
3279,0
3280,1
3281,0
3282,1
3283,1
3284,0
3285,0
3286,0
3287,1
3288,1
3289,1
3290,1
3291,1
3292,1
3293,1
3294,0
3295,1
3296,0
3297,0
3298,1
3299,1
3300,1
3301,1
3302,1
3303,1
3304,1
3305,1
3306,0
3307,0
3308,0
3309,0
3310,1
3311,1
3312,1
3313,0
3314,1
3315,1
3316,1
3317,1
3318,1
3319,0
3320,1
3321,0
3322,0
3323,0
3324,1
3325,2
3326,1
3327,1
3328,1
3329,1
3330,1
3331,1
3332,2
3333,1
3334,0
3335,1
3336,1
3337,1
3338,1
3339,0
3340,1
3341,0
3342,2
3343,2
3344,2
3345,0
3346,1
3347,1
3348,0
3349,1
3350,1
3351,0
3352,1
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,0
3360,2
3361,0
3362,2
3363,1
3364,1
3365,0
3366,0
3367,1
3368,1
3369,1
3370,2
3371,0
3372,0
3373,0
3374,1
3375,0
3376,1
3377,1
3378,0
3379,1
3380,1
3381,1
3382,1
3383,0
3384,0
3385,1
3386,1
3387,1
3388,2
3389,0
3390,1
3391,0
3392,1
3393,0
3394,1
3395,1
3396,0
3397,1
3398,0
3399,1
3400,1
3401,1
3402,0
3403,0
3404,0
3405,1
3406,2
3407,0
3408,1
3409,0
3410,0
3411,0
3412,1
3413,0
3414,1
3415,1
3416,1
3417,0
3418,1
3419,0
3420,0
3421,0
3422,1
3423,0
3424,1
3425,0
3426,0
3427,1
3428,1
3429,0
3430,1
3431,1
3432,1
3433,0
3434,1
3435,0
3436,0
3437,0
3438,1
3439,0
3440,1
3441,0
3442,1
3443,2
3444,1
3445,0
3446,1
3447,0
3448,1
3449,0
3450,1
3451,0
3452,1
3453,1
3454,0
3455,1
3456,0
3457,1
3458,0
3459,1
3460,1
3461,2
3462,1
3463,1
3464,2
3465,1
3466,1
3467,1
3468,1
3469,1
3470,1
3471,1
3472,0
3473,1
3474,1
3475,0
3476,0
3477,1
3478,1
3479,1
3480,0
3481,0
3482,1
3483,0
3484,1
3485,1
3486,1
3487,1
3488,1
3489,0
3490,2
3491,1
3492,0
3493,1
3494,1
3495,2
3496,0
3497,1
3498,1
3499,1
3500,1
3501,0
3502,1
3503,1
3504,1
3505,1
3506,1
3507,0
3508,2
3509,0
3510,1
3511,1
3512,1
3513,1
3514,1
3515,1
3516,1
3517,1
3518,1
3519,1
3520,1
3521,1
3522,1
3523,0
3524,1
3525,0
3526,1
3527,2
3528,1
3529,0
3530,1
3531,1
3532,1
3533,0
3534,0
3535,0
3536,1
3537,1
3538,1
3539,1
3540,1
3541,1
3542,1
3543,0
3544,0
3545,1
3546,0
3547,1
3548,0
3549,1
3550,1
3551,1
3552,1
3553,1
3554,1
3555,0
3556,1
3557,2
3558,0
3559,0
3560,0
3561,1
3562,1
3563,0
3564,1
3565,1
3566,1
3567,1
3568,1
3569,1
3570,1
3571,1
3572,1
3573,0
3574,2
3575,0
3576,1
3577,0
3578,2
3579,1
3580,1
3581,1
3582,1
3583,0
3584,1
3585,1
3586,0
3587,0
3588,1
3589,1
3590,1
3591,0
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,1
3599,1
3600,2
3601,0
3602,1
3603,1
3604,1
3605,1
3606,1
3607,0
3608,1
3609,2
3610,1
3611,0
3612,1
3613,0
3614,1
3615,1
3616,0
3617,1
3618,1
3619,1
3620,1
3621,0
3622,1
3623,1
3624,1
3625,0
3626,1
3627,1
3628,1
3629,2
3630,1
3631,0
3632,0
3633,1
3634,1
3635,0
3636,1
3637,1
3638,0
3639,1
3640,1
3641,1
3642,0
3643,1
3644,2
3645,0
3646,1
3647,1
3648,1
3649,1
3650,1
3651,0
3652,1
3653,0
3654,1
3655,1
3656,1
3657,1
3658,1
3659,1
3660,1
3661,0
3662,1
3663,1
3664,0
3665,2
3666,1
3667,1
3668,1
3669,1
3670,1
3671,2
3672,1
3673,0
3674,0
3675,1
3676,1
3677,0
3678,1
3679,0
3680,0
3681,0
3682,0
3683,0
3684,0
3685,0
3686,1
3687,0
3688,2
3689,1
3690,2
3691,1
3692,0
3693,1
3694,2
3695,1
3696,1
3697,1
3698,0
3699,1
3700,1
3701,2
3702,1
3703,0
3704,0
3705,0
3706,0
3707,2
3708,0
3709,1
3710,0
3711,1
3712,1
3713,0
3714,0
3715,0
3716,0
3717,1
3718,0
3719,0
3720,1
3721,0
3722,1
3723,1
3724,1
3725,1
3726,0
3727,1
3728,1
3729,1
3730,0
3731,0
3732,1
3733,1
3734,1
3735,1
3736,1
3737,1
3738,0
3739,0
3740,1
3741,0
3742,0
3743,0
3744,1
3745,1
3746,0
3747,1
3748,0
3749,0
3750,1
3751,1
3752,0
3753,0
3754,0
3755,1
3756,0
3757,1
3758,0
3759,1
3760,2
3761,0
3762,1
3763,1
3764,1
3765,0
3766,0
3767,1
3768,1
3769,1
3770,1
3771,1
3772,0
3773,2
3774,0
3775,1
3776,0
3777,1
3778,0
3779,2
3780,0
3781,1
3782,1
3783,0
3784,0
3785,2
3786,1
3787,2
3788,1
3789,1
3790,1
3791,1
3792,2
3793,0
3794,1
3795,1
3796,0
3797,1
3798,1
3799,1
3800,2
3801,1
3802,1
3803,2
3804,0
3805,1
3806,0
3807,1
3808,0
3809,0
3810,0
3811,1
3812,1
3813,0
3814,1
3815,1
3816,1
3817,2
3818,0
3819,2
3820,1
3821,0
3822,1
3823,1
3824,1
3825,1
3826,0
3827,1
3828,0
3829,0
3830,1
3831,1
3832,1
3833,1
3834,1
3835,0
3836,0
3837,0
3838,1
3839,1
3840,0
3841,1
3842,1
3843,1
3844,1
3845,1
3846,0
3847,2
3848,0
3849,1
3850,1
3851,1
3852,1
3853,1
3854,1
3855,0
3856,2
3857,1
3858,1
3859,1
3860,0
3861,0
3862,1
3863,0
3864,2
3865,1
3866,0
3867,1
3868,1
3869,2
3870,2
3871,0
3872,1
3873,1
3874,1
3875,1
3876,1
3877,1
3878,1
3879,1
3880,0
3881,0
3882,1
3883,1
3884,0
3885,1
3886,1
3887,1
3888,0
3889,1
3890,0
3891,1
3892,0
3893,2
3894,1
3895,1
3896,1
3897,1
3898,1
3899,0
3900,0
3901,1
3902,2
3903,1
3904,1
3905,1
3906,0
3907,1
3908,1
3909,0
3910,0
3911,0
3912,1
3913,0
3914,0
3915,1
3916,1
3917,1
3918,0
3919,0
3920,1
3921,1
3922,1
3923,1
3924,1
3925,2
3926,0
3927,1
3928,0
3929,1
3930,0
3931,0
3932,1
3933,1
3934,0
3935,0
3936,1
3937,1
3938,1
3939,1
3940,1
3941,1
3942,0
3943,0
3944,1
3945,1
3946,0
3947,0
3948,0
3949,1
3950,1
3951,2
3952,0
3953,1
3954,1
3955,0
3956,2
3957,0
3958,1
3959,1
3960,0
3961,1
3962,0
3963,0
3964,1
3965,1
3966,1
3967,0
3968,1
3969,0
3970,1
3971,1
3972,1
3973,1
3974,0
3975,1
3976,1
3977,1
3978,1
3979,2
3980,2
3981,0
3982,0
3983,0
3984,0
3985,2
3986,1
3987,1
3988,1
3989,2
3990,2
3991,1
3992,1
3993,0
3994,1
3995,0
3996,1
3997,1
3998,0
3999,1
4000,0
4001,0
4002,0
4003,0
4004,1
4005,0
4006,1
4007,1
4008,0
4009,2
4010,1
4011,0
4012,1
4013,1
4014,0
4015,1
4016,1
4017,1
4018,0
4019,1
4020,1
4021,1
4022,0
4023,0
4024,0
4025,0
4026,0
4027,2
4028,0
4029,0
4030,1
4031,1
4032,0
4033,0
4034,1
4035,1
4036,1
4037,1
4038,1
4039,0
4040,1
4041,1
4042,1
4043,0
4044,0
4045,1
4046,0
4047,1
4048,1
4049,1
4050,1
4051,1
4052,1
4053,1
4054,0
4055,1
4056,1
4057,1
4058,0
4059,2
4060,1
4061,2
4062,1
4063,1
4064,1
4065,1
4066,1
4067,1
4068,0
4069,0
4070,1
4071,1
4072,0
4073,1
4074,0
4075,0
4076,1
4077,0
4078,0
4079,0
4080,1
4081,1
4082,1
4083,0
4084,0
4085,0
4086,1
4087,0
4088,1
4089,1
4090,1
4091,1
4092,1
4093,1
4094,1
4095,1
4096,1
4097,1
4098,1
4099,0
4100,0
4101,0
4102,0
4103,1
4104,0
4105,1
4106,0
4107,1
4108,0
4109,1
4110,1
4111,1
4112,1
4113,2
4114,0
4115,0
4116,1
4117,0
4118,0
4119,0
4120,1
4121,1
4122,0
4123,1
4124,1
4125,1
4126,2
4127,2
4128,0
4129,1
4130,0
4131,1
4132,1
4133,0
4134,0
4135,0
4136,1
4137,0
4138,1
4139,1
4140,1
4141,1
4142,0
4143,0
4144,1
4145,1
4146,1
4147,0
4148,1
4149,1
4150,1
4151,1
4152,1
4153,1
4154,1
4155,1
4156,1
4157,0
4158,0
4159,1
4160,1
4161,2
4162,0
4163,1
4164,1
4165,1
4166,1
4167,1
4168,1
4169,1
4170,2
4171,0
4172,1
4173,0
4174,1
4175,0
4176,1
4177,1
4178,0
4179,1
4180,0
4181,0
4182,0
4183,1
4184,1
4185,1
4186,1
4187,1
4188,1
4189,1
4190,0
4191,1
4192,0
4193,1
4194,1
4195,0
4196,1
4197,2
4198,0
4199,1
4200,2
4201,1
4202,1
4203,0
4204,0
4205,2
4206,1
4207,1
4208,2
4209,0
4210,0
4211,0
4212,0
4213,1
4214,1
4215,1
4216,0
4217,1
4218,1
4219,1
4220,0
4221,1
4222,1
4223,1
4224,1
4225,0
4226,0
4227,0
4228,1
4229,1
4230,1
4231,0
4232,1
4233,1
4234,0
4235,0
4236,0
4237,1
4238,1
4239,1
4240,1
4241,0
4242,1
4243,0
4244,1
4245,1
4246,0
4247,1
4248,1
4249,1
4250,0
4251,1
4252,1
4253,2
4254,1
4255,0
4256,0
4257,1
4258,0
4259,2
4260,1
4261,0
4262,1
4263,0
4264,0
4265,1
4266,1
4267,2
4268,0
4269,1
4270,1
4271,1
4272,1
4273,1
4274,1
4275,0
4276,2
4277,0
4278,1
4279,1
4280,1
4281,0
4282,1
4283,0
4284,1
4285,1
4286,0
4287,0
4288,0
4289,1
4290,1
4291,0
4292,1
4293,1
4294,1
4295,1
4296,0
4297,1
4298,0
4299,1
4300,0
4301,1
4302,1
4303,1
4304,1
4305,1
4306,1
4307,0
4308,1
4309,1
4310,1
4311,1
4312,1
4313,1
4314,1
4315,1
4316,1
4317,0
4318,0
4319,1
4320,1
4321,1
4322,1
4323,1
4324,1
4325,0
4326,0
4327,0
4328,1
4329,0
4330,1
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,0
4338,2
4339,1
4340,0
4341,1
4342,1
4343,0
4344,0
4345,1
4346,1
4347,0
4348,0
4349,1
4350,1
4351,1
4352,1
4353,0
4354,1
4355,1
4356,0
4357,1
4358,1
4359,1
4360,0
4361,1
4362,0
4363,2
4364,0
4365,1
4366,1
4367,1
4368,1
4369,1
4370,1
4371,0
4372,1
4373,2
4374,1
4375,1
4376,1
4377,1
4378,2
4379,0
4380,0
4381,0
4382,1
4383,0
4384,1
4385,1
4386,0
4387,1
4388,1
4389,0
4390,1
4391,1
4392,0
4393,2
4394,0
4395,0
4396,1
4397,1
4398,0
4399,1
4400,1
4401,1
4402,1
4403,1
4404,1
4405,2
4406,1
4407,1
4408,1
4409,0
4410,1
4411,0
4412,1
4413,1
4414,1
4415,0
4416,1
4417,0
4418,1
4419,1
4420,1
4421,2
4422,1
4423,1
4424,0
4425,1
4426,1
4427,1
4428,1
4429,0
4430,0
4431,0
4432,2
4433,1
4434,1
4435,1
4436,1
4437,1
4438,0
4439,0
4440,1
4441,0
4442,1
4443,1
4444,1
4445,0
4446,0
4447,0
4448,0
4449,1
4450,1
4451,1
4452,0
4453,1
4454,0
4455,0
4456,1
4457,0
4458,1
4459,1
4460,0
4461,1
4462,1
4463,1
4464,1
4465,0
4466,1
4467,1
4468,1
4469,1
4470,1
4471,1
4472,0
4473,1
4474,0
4475,1
4476,1
4477,0
4478,2
4479,1
4480,1
4481,0
4482,0
4483,0
4484,2
4485,1
4486,1
4487,1
4488,1
4489,2
4490,1
4491,1
4492,1
4493,1
4494,1
4495,1
4496,2
4497,1
4498,1
4499,0
4500,0
4501,1
4502,1
4503,1
4504,1
4505,0
4506,1
4507,1
4508,1
4509,1
4510,0
4511,0
4512,0
4513,1
4514,0
4515,0
4516,1
4517,1
4518,1
4519,1
4520,1
4521,1
4522,1
4523,1
4524,0
4525,1
4526,1
4527,1
4528,1
4529,0
4530,0
4531,1
4532,1
4533,0
4534,1
4535,0
4536,1
4537,1
4538,0
4539,0
4540,0
4541,2
4542,1
4543,1
4544,1
4545,2
4546,1
4547,1
4548,1
4549,0
4550,1
4551,0
4552,0
4553,0
4554,1
4555,0
4556,0
4557,0
4558,1
4559,1
4560,1
4561,0
4562,0
4563,1
4564,0
4565,1
4566,0
4567,1
4568,0
4569,1
4570,1
4571,1
4572,1
4573,1
4574,2
4575,1
4576,1
4577,2
4578,1
4579,1
4580,1
4581,2
4582,0
4583,1
4584,1
4585,1
4586,0
4587,0
4588,0
4589,1
4590,1
4591,1
4592,1
4593,0
4594,1
4595,1
4596,0
4597,1
4598,1
4599,1
4600,1
4601,1
4602,1
4603,2
4604,1
4605,1
4606,1
4607,1
4608,1
4609,0
4610,1
4611,0
4612,1
4613,0
4614,1
4615,1
4616,1
4617,1
4618,1
4619,1
4620,1
4621,2
4622,0
4623,1
4624,1
4625,1
4626,1
4627,1
4628,1
4629,0
4630,1
4631,0
4632,1
4633,0
4634,1
4635,1
4636,1
4637,1
4638,0
4639,0
4640,0
4641,1
4642,1
4643,0
4644,1
4645,0
4646,1
4647,0
4648,0
4649,0
4650,0
4651,1
4652,0
4653,1
4654,1
4655,0
4656,2
4657,0
4658,1
4659,1
4660,1
4661,1
4662,0
4663,1
4664,0
4665,0
4666,0
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,1
4674,0
4675,1
4676,1
4677,0
4678,2
4679,1
4680,1
4681,1
4682,0
4683,1
4684,0
4685,0
4686,1
4687,0
4688,0
4689,1
4690,1
4691,1
4692,1
4693,0
4694,1
4695,1
4696,1
4697,1
4698,0
4699,1
4700,0
4701,0
4702,0
4703,1
4704,1
4705,1
4706,0
4707,1
4708,1
4709,1
4710,0
4711,0
4712,1
4713,0
4714,1
4715,1
4716,0
4717,1
4718,1
4719,1
4720,1
4721,1
4722,1
4723,1
4724,1
4725,2
4726,1
4727,1
4728,1
4729,0
4730,0
4731,0
4732,0
4733,0
4734,1
4735,1
4736,1
4737,2
4738,0
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,0
4748,0
4749,1
4750,1
4751,0
4752,1
4753,1
4754,1
4755,0
4756,2
4757,1
4758,1
4759,0
4760,1
4761,2
4762,0
4763,0
4764,2
4765,1
4766,1
4767,0
4768,2
4769,1
4770,1
4771,1
4772,1
4773,2
4774,1
4775,0
4776,1
4777,2
4778,1
4779,1
4780,0
4781,1
4782,0
4783,1
4784,1
4785,0
4786,1
4787,1
4788,1
4789,0
4790,0
4791,0
4792,1
4793,1
4794,1
4795,0
4796,0
4797,1
4798,0
4799,0
4800,0
4801,1
4802,1
4803,1
4804,1
4805,1
4806,1
4807,1
4808,1
4809,1
4810,1
4811,0
4812,1
4813,1
4814,2
4815,0
4816,1
4817,0
4818,1
4819,1
4820,0
4821,0
4822,1
4823,1
4824,1
4825,1
4826,1
4827,1
4828,0
4829,1
4830,1
4831,0
4832,1
4833,0
4834,1
4835,0
4836,1
4837,1
4838,1
4839,1
4840,0
4841,1
4842,0
4843,1
4844,1
4845,1
4846,1
4847,1
4848,2
4849,0
4850,1
4851,0
4852,1
4853,2
4854,1
4855,1
4856,1
4857,1
4858,1
4859,1
4860,1
4861,0
4862,0
4863,0
4864,0
4865,2
4866,1
4867,1
4868,1
4869,0
4870,1
4871,1
4872,1
4873,0
4874,1
4875,1
4876,0
4877,0
4878,1
4879,1
4880,0
4881,1
4882,0
4883,0
4884,0
4885,0
4886,1
4887,1
4888,1
4889,0
4890,1
4891,1
4892,0
4893,2
4894,0
4895,1
4896,1
4897,0
4898,1
4899,1
4900,1
4901,1
4902,0
4903,0
4904,1
4905,1
4906,1
4907,1
4908,1
4909,1
4910,1
4911,1
4912,1
4913,1
4914,0
4915,0
4916,0
4917,1
4918,1
4919,1
4920,1
4921,0
4922,0
4923,1
4924,1
4925,1
4926,1
4927,1
4928,1
4929,1
4930,0
4931,0
4932,1
4933,2
4934,1
4935,1
4936,0
4937,0
4938,0
4939,1
4940,0
4941,1
4942,1
4943,2
4944,1
4945,1
4946,0
4947,1
4948,1
4949,1
4950,0
4951,2
4952,1
4953,1
4954,0
4955,0
4956,0
4957,2
4958,0
4959,0
4960,1
4961,1
4962,1
4963,1
4964,1
4965,1
4966,1
4967,0
4968,1
4969,1
4970,0
4971,0
4972,1
4973,1
4974,0
4975,1
4976,1
4977,0
4978,0
4979,1
4980,2
4981,2
4982,1
4983,1
4984,1
4985,1
4986,1
4987,1
4988,1
4989,0
4990,0
4991,1
4992,1
4993,0
4994,0
4995,1
4996,0
4997,1
4998,1
4999,0
5000,1
5001,2
5002,1
5003,0
5004,0
5005,0
5006,1
5007,0
5008,1
5009,0
5010,1
5011,1
5012,0
5013,1
5014,0
5015,1
5016,0
5017,1
5018,1
5019,0
5020,1
5021,0
5022,1
5023,1
5024,1
5025,1
5026,1
5027,0
5028,1
5029,1
5030,1
5031,0
5032,0
5033,1
5034,0
5035,0
5036,1
5037,1
5038,1
5039,1
5040,1
5041,1
5042,1
5043,1
5044,0
5045,0
5046,0
5047,1
5048,1
5049,1
5050,1
5051,1
5052,2
5053,1
5054,0
5055,1
5056,0
5057,0
5058,1
5059,0
5060,0
5061,1
5062,1
5063,1
5064,1
5065,1
5066,2
5067,1
5068,1
5069,1
5070,1
5071,1
5072,0
5073,1
5074,1
5075,0
5076,0
5077,1
5078,1
5079,1
5080,1
5081,1
5082,1
5083,0
5084,1
5085,1
5086,1
5087,1
5088,0
5089,0
5090,1
5091,1
5092,1
5093,1
5094,1
5095,0
5096,0
5097,1
5098,1
5099,1
5100,1
5101,2
5102,1
5103,1
5104,1
5105,1
5106,1
5107,0
5108,1
5109,1
5110,0
5111,1
5112,1
5113,1
5114,2
5115,2
5116,1
5117,1
5118,1
5119,1
5120,1
5121,0
5122,1
5123,1
5124,1
5125,1
5126,0
5127,0
5128,0
5129,1
5130,1
5131,0
5132,1
5133,1
5134,1
5135,0
5136,1
5137,1
5138,1
5139,1
5140,2
5141,0
5142,0
5143,2
5144,0
5145,1
5146,1
5147,1
5148,0
5149,1
5150,0
5151,0
5152,1
5153,1
5154,1
5155,1
5156,0
5157,0
5158,0
5159,1
5160,1
5161,1
5162,1
5163,1
5164,0
5165,1
5166,1
5167,1
5168,1
5169,1
5170,1
5171,1
5172,0
5173,1
5174,1
5175,0
5176,1
5177,1
5178,1
5179,1
5180,1
5181,1
5182,1
5183,1
5184,1
5185,1
5186,1
5187,1
5188,1
5189,0
5190,1
5191,0
5192,2
5193,0
5194,1
5195,0
5196,0
5197,2
5198,1
5199,1
5200,1
5201,0
5202,1
5203,1
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,1
5211,1
5212,0
5213,1
5214,1
5215,1
5216,1
5217,0
5218,1
5219,1
5220,1
5221,1
5222,1
5223,0
5224,0
5225,1
5226,1
5227,1
5228,0
5229,0
5230,1
5231,1
5232,1
5233,1
5234,1
5235,0
5236,1
5237,1
5238,1
5239,1
5240,0
5241,0
5242,1
5243,0
5244,1
5245,1
5246,1
5247,1
5248,1
5249,1
5250,1
5251,1
5252,1
5253,1
5254,1
5255,1
5256,1
5257,0
5258,1
5259,0
5260,2
5261,1
5262,1
5263,0
5264,1
5265,2
5266,1
5267,1
5268,1
5269,0
5270,1
5271,1
5272,1
5273,0
5274,0
5275,0
5276,0
5277,1
5278,0
5279,2
5280,0
5281,1
5282,0
5283,2
5284,2
5285,1
5286,1
5287,0
5288,2
5289,0
5290,1
5291,0
5292,0
5293,1
5294,1
5295,0
5296,1
5297,1
5298,1
5299,1
5300,2
5301,1
5302,1
5303,2
5304,2
5305,1
5306,1
5307,1
5308,0
5309,1
5310,0
5311,1
5312,0
5313,1
5314,1
5315,0
5316,0
5317,0
5318,1
5319,1
5320,1
5321,1
5322,1
5323,0
5324,2
5325,1
5326,0
5327,1
5328,1
5329,1
5330,1
5331,2
5332,1
5333,1
5334,0
5335,1
5336,0
5337,0
5338,0
5339,1
5340,1
5341,1
5342,1
5343,1
5344,2
5345,0
5346,1
5347,0
5348,2
5349,1
5350,1
5351,1
5352,1
5353,0
5354,1
5355,2
5356,1
5357,1
5358,1
5359,1
5360,1
5361,1
5362,0
5363,1
5364,1
5365,0
5366,0
5367,2
5368,1
5369,1
5370,1
5371,0
5372,1
5373,1
5374,1
5375,1
5376,0
5377,1
5378,0
5379,0
5380,1
5381,1
5382,1
5383,1
5384,1
5385,0
5386,1
5387,0
5388,1
5389,1
5390,1
5391,1
5392,1
5393,1
5394,1
5395,2
5396,1
5397,0
5398,0
5399,0
5400,1
5401,0
5402,1
5403,1
5404,0
5405,1
5406,1
5407,0
5408,1
5409,0
5410,1
5411,1
5412,1
5413,1
5414,1
5415,0
5416,0
5417,1
5418,1
5419,1
5420,1
5421,1
5422,2
5423,1
5424,1
5425,2
5426,0
5427,1
5428,1
5429,1
5430,1
5431,1
5432,1
5433,0
5434,2
5435,0
5436,1
5437,1
5438,1
5439,1
5440,1
5441,1
5442,1
5443,0
5444,2
5445,0
5446,1
5447,0
5448,2
5449,1
5450,0
5451,2
5452,1
5453,0
5454,1
5455,1
5456,0
5457,2
5458,2
5459,1
5460,0
5461,1
5462,1
5463,1
5464,2
5465,0
5466,1
5467,0
5468,0
5469,1
5470,1
5471,1
5472,0
5473,1
5474,1
5475,1
5476,0
5477,0
5478,2
5479,1
5480,1
5481,1
5482,1
5483,1
5484,0
5485,1
5486,0
5487,1
5488,1
5489,1
5490,0
5491,0
5492,1
5493,1
5494,0
5495,1
5496,0
5497,2
5498,0
5499,1
5500,1
5501,1
5502,1
5503,2
5504,1
5505,1
5506,2
5507,1
5508,0
5509,1
5510,1
5511,0
5512,1
5513,1
5514,0
5515,1
5516,1
5517,0
5518,1
5519,1
5520,1
5521,0
5522,1
5523,1
5524,1
5525,1
5526,1
5527,1
5528,1
5529,1
5530,1
5531,1
5532,1
5533,0
5534,1
5535,0
5536,1
5537,1
5538,1
5539,1
5540,1
5541,1
5542,0
5543,1
5544,0
5545,0
5546,0
5547,0
5548,0
5549,1
5550,1
5551,1
5552,0
5553,1
5554,1
5555,0
5556,1
5557,1
5558,1
5559,0
5560,0
5561,1
5562,1
5563,1
5564,0
5565,1
5566,1
5567,1
5568,2
5569,1
5570,0
5571,2
5572,2
5573,1
5574,0
5575,2
5576,1
5577,2
5578,1
5579,1
5580,0
5581,1
5582,1
5583,0
5584,1
5585,0
5586,0
5587,1
5588,1
5589,0
5590,1
5591,1
5592,0
5593,1
5594,1
5595,1
5596,1
5597,1
5598,1
5599,2
5600,0
5601,1
5602,1
5603,0
5604,1
5605,0
5606,0
5607,0
5608,1
5609,1
5610,0
5611,0
5612,1
5613,0
5614,1
5615,1
5616,1
5617,1
5618,0
5619,1
5620,1
5621,1
5622,1
5623,2
5624,1
5625,0
5626,1
5627,1
5628,0
5629,1
5630,1
5631,1
5632,1
5633,1
5634,2
5635,1
5636,1
5637,1
5638,0
5639,0
5640,1
5641,1
5642,1
5643,1
5644,1
5645,0
5646,1
5647,0
5648,0
5649,1
5650,0
5651,1
5652,2
5653,0
5654,1
5655,1
5656,0
5657,1
5658,1
5659,1
5660,1
5661,0
5662,1
5663,1
5664,1
5665,1
5666,0
5667,1
5668,1
5669,1
5670,2
5671,0
5672,2
5673,2
5674,1
5675,1
5676,0
5677,1
5678,1
5679,0
5680,0
5681,1
5682,1
5683,0
5684,1
5685,1
5686,2
5687,1
5688,0
5689,0
5690,1
5691,1
5692,1
5693,1
5694,1
5695,1
5696,1
5697,1
5698,0
5699,2
5700,0
5701,1
5702,1
5703,0
5704,1
5705,0
5706,1
5707,1
5708,2
5709,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,1
5716,1
5717,0
5718,1
5719,1
5720,1
5721,0
5722,1
5723,0
5724,1
5725,2
5726,1
5727,2
5728,1
5729,1
5730,0
5731,2
5732,0
5733,1
5734,1
5735,1
5736,0
5737,1
5738,1
5739,0
5740,2
5741,1
5742,1
5743,1
5744,0
5745,0
5746,0
5747,1
5748,0
5749,1
5750,1
5751,1
5752,0
5753,1
5754,2
5755,1
5756,1
5757,0
5758,1
5759,1
5760,1
5761,0
5762,1
5763,1
5764,1
5765,0
5766,1
5767,1
5768,0
5769,1
5770,1
5771,0
5772,0
5773,1
5774,0
5775,1
5776,1
5777,1
5778,1
5779,0
5780,0
5781,1
5782,1
5783,0
5784,0
5785,0
5786,1
5787,1
5788,1
5789,1
5790,1
5791,1
5792,0
5793,1
5794,1
5795,0
5796,0
